Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.9688,43.9688,43.75,43.9375,26.4539,1003200
1993-02-01,43.9688,44.25,43.9688,44.25,26.6421,480500
1993-02-02,44.2188,44.375,44.125,44.3438,26.6985,201300
1993-02-03,44.4062,44.8438,44.375,44.8125,26.9807,529400
1993-02-04,44.9688,45.0938,44.4688,45.0,27.0936,531500
1993-02-05,44.9688,45.0625,44.7188,44.9688,27.0748,492100
1993-02-08,44.9688,45.125,44.9062,44.9688,27.0748,596100
1993-02-09,44.8125,44.8125,44.5625,44.6562,26.8867,122100
1993-02-10,44.6562,44.75,44.5312,44.7188,26.9243,379600
1993-02-11,44.7812,45.125,44.7812,44.9375,27.056,19500
1993-02-12,44.875,44.875,44.5938,44.5938,26.849,42500
1993-02-16,44.4688,44.4688,43.4062,43.4688,26.1717,374800
1993-02-17,43.4688,43.5312,43.2812,43.4375,26.1529,210900
1993-02-18,43.9375,43.9375,42.8125,43.4062,26.1341,378100
1993-02-19,43.4062,43.5625,43.3438,43.5625,26.2281,34900
1993-02-22,43.6875,43.7812,43.5625,43.7188,26.3222,513600
1993-02-23,43.8438,43.875,43.4688,43.6875,26.3034,373700
1993-02-24,43.7188,44.25,43.7188,44.25,26.6421,26300
1993-02-25,44.2188,44.375,44.125,44.3438,26.6985,44500
1993-02-26,44.4375,44.4375,44.1875,44.4062,26.7362,66200
1993-03-01,44.5625,44.5625,44.2188,44.2812,26.6609,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,27.056,182400
1993-03-03,45.0,45.1562,44.9375,45.125,27.1689,280100
1993-03-04,45.1875,45.1875,44.875,44.875,27.0184,89500
1993-03-05,44.9375,45.125,44.7188,44.75,26.9431,40000
1993-03-08,44.8438,45.75,44.8438,45.75,27.5452,50800
1993-03-09,45.6562,45.6875,45.5,45.5938,27.4511,169300
1993-03-10,45.5938,45.6875,45.4062,45.6875,27.5076,194400
1993-03-11,45.7188,45.8438,45.5,45.5625,27.4323,70900
1993-03-12,45.1875,45.2188,44.8125,45.0938,27.1501,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,27.2818,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,27.2818,30800
1993-03-17,45.25,45.25,44.9688,45.0312,27.1125,21800
1993-03-18,45.2188,45.5,45.2188,45.3125,27.2818,59300
1993-03-19,45.2812,45.2812,45.0312,45.0312,27.2405,66900
1993-03-22,44.5938,44.875,44.5625,44.7812,27.0893,183400
1993-03-23,44.9062,44.9375,44.8125,44.875,27.146,55200
1993-03-24,44.8125,45.0625,44.5938,44.875,27.146,37200
1993-03-25,44.9062,45.25,44.8438,45.1562,27.3161,110100
1993-03-26,45.125,45.1562,44.875,44.9062,27.1649,101500
1993-03-29,44.9375,45.3125,44.9375,45.0938,27.2783,87100
1993-03-30,45.1562,45.2188,45.0938,45.2188,27.3539,56000
1993-03-31,45.3438,45.4688,45.1875,45.1875,27.335,111600
1993-04-01,45.25,45.25,44.9375,45.0312,27.2405,129500
1993-04-02,44.6562,44.6562,44.0938,44.0938,26.6734,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,26.8057,172200
1993-04-06,44.4062,44.4062,44.0625,44.1875,26.7301,129700
1993-04-07,44.25,44.3438,44.1562,44.3438,26.8246,28000
1993-04-08,44.5312,44.5312,44.0938,44.2812,26.7868,180800
1993-04-12,44.7188,44.9375,44.6562,44.9062,27.1649,348500
1993-04-13,44.875,45.1562,44.8438,45.0,27.2216,146100
1993-04-14,45.0312,45.0625,44.9062,44.9375,27.1838,119600
1993-04-15,44.9062,45.0312,44.75,44.9375,27.1838,148600
1993-04-16,44.9688,45.0312,44.875,44.9375,27.1838,47900
1993-04-19,44.9375,45.0625,44.7188,44.75,27.0704,157000
1993-04-20,44.6875,44.75,44.25,44.5312,26.938,279500
1993-04-21,44.625,44.625,44.375,44.5,26.9191,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,26.5788,97700
1993-04-23,43.8438,43.9688,43.6875,43.75,26.4654,106000
1993-04-26,43.7812,43.9375,43.2812,43.4062,26.2575,62600
1993-04-27,43.3438,43.875,43.3438,43.875,26.5411,156800
1993-04-28,43.8125,43.9062,43.7188,43.7812,26.4843,85900
1993-04-29,43.875,43.9688,43.625,43.9688,26.5978,85000
1993-04-30,44.125,44.2812,44.0312,44.0312,26.6356,88500
1993-05-03,44.0938,44.3125,43.9062,44.3125,26.8057,80500
1993-05-04,44.4062,44.625,44.3438,44.4688,26.9002,149100
1993-05-05,44.4688,44.75,44.4688,44.5938,26.9758,109000
1993-05-06,44.5312,44.5625,44.4062,44.4375,26.8813,54700
1993-05-07,44.4688,44.4688,44.2812,44.3438,26.8246,68000
